_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
6721404550538de2c26791d3,,60.14,97.86,60.14,66.2,137;0;0;0,words,25,-1,6,27.33,0,15.22,false,false,french,none,normal,false,false,false,,1730232389000
6721400250538de2c2678e02,,68.1,97.69,68.1,75.19,127;0;0;0,words,25,-1,0,22.38,0,0,false,false,french,none,normal,false,false,false,,1730232322000
67213fea50538de2c2678cc2,,62.5,97.87,62.5,65.31,138;0;0;0,words,25,-1,6,26.49,0,16.21,false,false,french,none,normal,false,false,false,,1730232298000
67213fa650538de2c26788ee,,72.42,100,72.42,79.83,130;0;0;0,words,25,-1,1,21.54,0,6.99,false,false,french,none,normal,false,false,false,,1730232230000
67213f8750538de2c2678710,,61.24,97.24,61.24,72.2,141;0;0;0,words,25,-1,3,27.63,0,3.25,false,false,french,none,normal,false,false,false,,1730232199000
67213f5a50538de2c2678462,,67.81,98.46,67.81,68.26,128;0;0;0,words,25,-1,1,22.65,0,9.52,false,false,french,none,normal,false,false,false,,1730232154000
67213f3450538de2c2678228,,65.06,95.89,65.06,72.97,139;0;0;0,words,25,-1,4,25.64,0,4.34,false,false,french,none,normal,false,false,false,,1730232116000
67213f0750538de2c2677fbd,,70.45,99.29,70.45,61.47,136;0;0;0,words,25,-1,1,23.17,0,1.93,false,false,french,none,normal,false,false,false,,1730232071000
67213eea50538de2c2677e0a,,65.73,98.62,65.73,62.38,143;0;0;0,words,25,-1,0,26.11,0,0,false,false,french,none,normal,false,false,false,,1730232042000
67213ecf50538de2c2677c6f,,54.15,93.83,54.15,64.36,151;0;0;0,words,25,-1,4,33.47,0,16.86,false,false,french,none,normal,false,false,false,,1730232015000
67213e8550538de2c26778ae,,54.28,97.32,54.28,54.46,143;0;0;0,words,25,-1,0,31.61,0,0,false,false,french,none,normal,false,false,false,,1730231941000
6721308650538de2c266b376,,60.86,94.67,63.04,69.57,139;1;0;0,words,25,-1,9,27.41,0,12.82,false,false,french,none,normal,false,false,false,,1730228358000
6721303d50538de2c266aee1,,62.4,97.33,66.44,79.29,139;1;0;0,words,25,-1,3,26.73,0,11.09,false,false,french,none,normal,false,false,false,,1730228285000
6721301250538de2c266ac1e,,65.42,96.03,68.69,65.6,120;3;1;0,words,25,-1,27,22.01,0,140.49,false,false,french,none,normal,false,false,false,,1730228242000
67212f4150538de2c2669ee0,,76.33,98.62,76.33,75.5,143;0;0;0,words,25,-1,0,22.48,0,0,false,false,french,none,normal,false,false,false,,1730228033000
67212f2750538de2c2669d51,,68.17,97.32,68.17,68.17,145;0;0;0,words,25,-1,7,25.52,0,40,false,false,french,none,normal,false,false,false,,1730228007000
67212ec850538de2c26697a9,,55.88,92.53,55.88,62.56,158;0;0;0,words,25,-1,3,33.93,0,22.09,false,false,french,none,normal,false,false,false,,1730227912000
67212e8a50538de2c26693cb,,65.12,95.12,65.12,65.73,156;0;0;0,words,25,-1,1,28.75,0,1.19,false,false,french,none,normal,false,false,false,,1730227850000
67212e6950538de2c26691a2,,71.07,98.31,71.07,68.04,174;0;0;0,words,25,-1,0,29.38,0,0,false,false,french,none,normal,false,false,false,,1730227817000
67212e4a50538de2c2668f86,,73.42,98.65,73.42,79.17,145;0;0;0,words,25,-1,0,23.7,0,0,false,false,french,none,normal,false,false,false,,1730227786000
67212e2f50538de2c2668db6,,66.55,97.24,66.55,68.09,140;0;0;0,words,25,-1,5,25.25,0,30.12,false,false,french,none,normal,false,false,false,,1730227759000
67212ded50538de2c266896e,,70.79,97.26,70.79,68.36,142;0;0;0,words,25,-1,3,24.07,0,5.64,false,false,french,none,normal,false,false,false,,1730227693000
67212dc950538de2c2668716,,78.25,99.32,78.25,78.49,146;0;0;0,words,25,-1,0,22.39,0,0,false,false,french,none,normal,false,false,false,,1730227657000
67212db250538de2c2668583,,75.76,98.66,75.76,73.71,147;0;0;0,words,25,-1,8,23.28,0,18.33,false,false,french,none,normal,false,false,false,,1730227634000
67212d7950538de2c26681d0,,71.29,98.11,71.29,65.32,156;0;0;0,words,25,-1,4,26.26,0,9.13,false,false,french,none,normal,false,false,false,,1730227577000
67212d4a50538de2c2667f03,,56.54,95.65,56.54,61.01,153;0;0;0,words,25,-1,0,32.47,1,0,false,false,french,none,normal,false,false,false,,1730227530000
67212d2950538de2c2667cdd,,54.95,97.24,54.95,56.47,139;0;0;0,words,25,-1,1,30.36,0,11.53,false,false,french,none,normal,false,false,false,,1730227497000
672114b250538de2c264c46e,,67.29,96.97,67.29,66.06,157;0;0;0,words,25,-1,13,28,1,31.45,false,false,french,none,normal,false,false,false,,1730221234000
6721146250538de2c264be75,,55.49,90.86,55.49,57.88,157;0;0;0,words,25,-1,13,33.95,0,60.65,false,false,french,none,normal,false,false,false,,1730221154000
672113f050538de2c264b642,,60.69,93.96,60.69,65.28,140;0;0;0,words,25,-1,0,27.68,0,0,false,false,french,none,normal,false,false,false,,1730221040000
672113d250538de2c264b41c,,71.47,99.3,75.71,67.01,135;0;0;1,words,25,-1,5,22.67,1,13.54,false,false,french,none,normal,false,false,false,,1730221010000
672113a450538de2c264b0d7,,72.63,98.68,72.63,71.9,149;0;0;0,words,25,-1,0,24.62,0,0,false,false,french,none,normal,false,false,false,,1730220964000
6721138950538de2c264aeeb,,63.11,93.71,65.52,62.24,131;1;0;0,words,25,-1,0,24.91,0,0,false,false,french,none,normal,false,false,false,,1730220937000
6721131d50538de2c264a6cc,,59.42,89.76,63.57,64.51,143;2;1;0,words,25,-1,1,28.88,0,0.18,false,false,french,none,normal,false,false,false,,1730220829000
672112fd50538de2c264a45a,,66.03,93.71,68.75,77.07,146;2;1;0,words,25,-1,0,26.53,0,0,false,false,french,none,normal,false,false,false,,1730220797000
672112e050538de2c264a22f,,60.18,93.98,65.13,63.35,146;1;0;1,words,25,-1,3,29.11,0,27.24,false,false,french,none,normal,false,false,false,,1730220768000
672112a250538de2c2649d80,,66.04,95.1,66.04,71.54,136;0;0;0,words,25,-1,2,24.71,0,39.67,false,false,french,none,normal,false,false,false,,1730220706000
67210cb350538de2c2643040,,71.33,99.33,71.33,69.54,147;0;0;0,words,25,-1,0,24.73,0,0,false,false,french,none,normal,false,false,false,,1730219187000
67210c9a50538de2c2642e79,,66.77,95.78,66.77,71.64,159;0;0;0,words,25,-1,3,28.57,0,9.03,false,false,french,none,normal,false,false,false,,1730219162000
67210c1a50538de2c264251d,,60.59,97.3,60.59,62.33,144;0;0;0,words,25,-1,0,28.52,0,0,false,false,french,none,normal,false,false,false,,1730219034000
67210bfc50538de2c26422ec,,69.26,98.08,72.07,72.69,148;1;0;0,words,25,-1,0,25.64,0,0,false,false,french,none,normal,false,false,false,,1730219004000
67210be050538de2c2642123,,57.4,94.25,57.4,65.05,162;0;0;0,words,25,-1,5,33.87,0,23.55,false,false,french,none,normal,false,false,false,,1730218976000
67210b5050538de2c2641693,,61.65,93.75,69.97,70.41,126;4;1;1,words,25,-1,0,24.53,0,0,false,false,french,none,normal,false,false,false,,1730218832000
67210b3750538de2c26414a2,,69.21,94.33,73.5,70.62,129;2;0;2,words,25,-1,8,22.37,0,29.78,false,false,french,none,normal,false,false,false,,1730218807000
67210aeb50538de2c2640f51,,67.87,94.41,72.57,72.39,130;2;1;0,words,25,-1,0,22.98,0,0,false,false,french,none,normal,false,false,false,,1730218731000
67210ad250538de2c2640d86,,58.19,96.79,61.12,62,139;1;0;0,words,25,-1,0,28.66,0,0,false,false,french,none,normal,false,false,false,,1730218706000
67210ab150538de2c2640b17,,60.62,93.21,60.62,67.23,149;0;0;0,words,25,-1,0,29.5,0,0,false,false,french,none,normal,false,false,false,,1730218673000
67210a9250538de2c26408d2,,63.5,96.57,63.5,59.14,165;0;0;0,words,25,-1,9,31.18,0,24.38,false,false,french,none,normal,false,false,false,,1730218642000
67210a3850538de2c26401da,,62.91,95.24,66.15,65.22,136;2;0;1,words,25,-1,0,25.94,0,0,false,false,french,none,normal,false,false,false,,1730218552000
67210a1c50538de2c263ffb6,,59.96,92.26,67.23,62.51,132;4;1;0,words,25,-1,0,26.42,0,0,false,false,french,none,normal,false,false,false,,1730218524000
67210a0050538de2c263fd90,,66.33,97.9,68.75,67.73,137;1;0;0,words,25,-1,0,24.79,0,0,false,false,french,none,normal,false,false,false,,1730218496000
672109e450538de2c263fb4d,,61.76,94.84,61.76,70.38,147;0;0;0,words,25,-1,3,28.56,0,9.77,false,false,french,none,normal,false,false,false,,1730218468000
672109b750538de2c263f7d3,,71.11,97.48,71.11,73.77,153;0;0;0,words,25,-1,1,25.82,0,1.8,false,false,french,none,normal,false,false,false,,1730218423000
6721099950538de2c263f597,,62.61,98.68,62.61,59.87,148;0;0;0,words,25,-1,1,28.37,0,1.36,false,false,french,none,normal,false,false,false,,1730218393000
6721097450538de2c263f2df,,64.94,97.81,64.94,72.75,134;0;0;0,words,25,-1,1,24.76,0,3.51,false,false,french,none,normal,false,false,false,,1730218356000
6721095450538de2c263f0d2,,61.4,97.35,61.4,59.56,145;0;0;0,words,25,-1,4,28.34,0,42.72,false,false,french,none,normal,false,false,false,,1730218324000
6721090250538de2c263eaff,,72.37,99.31,72.37,71.59,144;0;0;0,words,25,-1,0,23.88,0,0,false,false,french,none,normal,false,false,false,,1730218242000
672108df50538de2c263e86c,,75.25,99.31,75.25,83.9,143;0;0;0,words,25,-1,0,22.8,0,0,false,false,french,none,normal,false,false,false,,1730218207000
6720feaf50538de2c263273a,,65.13,96.73,68.27,66.09,145;3;0;0,words,25,-1,0,26.72,0,0,false,false,french,none,normal,false,false,false,,1730215599000
6720fe9350538de2c263254e,,59.44,93.92,59.44,58.75,139;0;0;0,words,25,-1,0,28.06,0,0,false,false,french,none,normal,false,false,false,,1730215571000
6720fe7550538de2c263233b,,64.98,97.73,64.98,71.53,128;0;0;0,words,25,-1,0,23.64,0,0,false,false,french,none,normal,false,false,false,,1730215541000
6720fe5c50538de2c2632152,,68.53,100,68.53,65.19,132;0;0;0,words,25,-1,0,23.11,1,0,false,false,french,none,normal,false,false,false,,1730215516000
6720fe4450538de2c2631f88,,68.37,98.1,68.37,76.69,155;0;0;0,words,25,-1,2,27.2,0,2.87,false,false,french,none,normal,false,false,false,,1730215492000
6720fdde50538de2c26317d9,,65.69,98.62,65.69,72.46,142;0;0;0,words,25,-1,1,25.94,0,1.58,false,false,french,none,normal,false,false,false,,1730215390000
6720fdc050538de2c26315a5,,58.87,94.41,58.87,70.87,135;0;0;0,words,25,-1,0,27.52,0,0,false,false,french,none,normal,false,false,false,,1730215360000
6720fda350538de2c2631350,,68.01,98.18,68.01,73.45,161;0;0;0,words,25,-1,1,28.41,0,4.45,false,false,french,none,normal,false,false,false,,1730215331000
6720fd7e50538de2c2631073,,69.28,97.1,69.28,65.5,134;0;0;0,words,25,-1,0,23.21,0,0,false,false,french,none,normal,false,false,false,,1730215294000
6720fd6650538de2c2630e9e,,62.31,92.91,62.31,52.87,131;0;0;0,words,25,-1,0,25.23,0,0,false,false,french,none,normal,false,false,false,,1730215270000
6720fd4b50538de2c2630c7c,,62.39,94.7,62.39,63.09,143;0;0;0,words,25,-1,3,27.5,0,4.21,false,false,french,none,normal,false,false,false,,1730215243000
6720fd2250538de2c2630944,,75.71,99.34,75.71,77.62,150;0;0;0,words,25,-1,1,23.78,0,0.3,false,false,french,none,normal,false,false,false,,1730215202000
6720fd0650538de2c2630716,,69.64,97.99,69.64,69.18,146;0;0;0,words,25,-1,1,25.16,0,0.18,false,false,french,none,normal,false,false,false,,1730215174000
6720fce950538de2c26304eb,,67.15,95.8,70.11,68.14,136;4;0;0,words,25,-1,0,24.3,0,0,false,false,french,none,normal,false,false,false,,1730215145000
6720fcce50538de2c26302e0,,67.62,98.52,67.62,64.16,132;0;0;0,words,25,-1,1,23.43,0,18.24,false,false,french,none,normal,false,false,false,,1730215118000
6720fca150538de2c262ff90,,71.15,99.32,71.15,74.06,145;0;0;0,words,25,-1,0,24.46,0,0,false,false,french,none,normal,false,false,false,,1730215073000
6720fc8750538de2c262fd8c,,61.42,96.6,61.42,71.05,142;0;0;0,words,25,-1,0,27.74,0,0,false,false,french,none,normal,false,false,false,,1730215047000
6720f01650538de2c2621227,,56.93,92.55,56.93,57.44,148;0;0;0,words,25,-1,0,31.2,0,0,false,false,french,none,normal,false,false,false,,1730211862000
6720e3eb50538de2c261334f,,73.61,99.33,73.61,75.51,149;0;0;0,words,25,-1,5,24.29,0,42.99,false,false,french,none,normal,false,false,false,,1730208747000
6720e39450538de2c2612d3b,,64.82,94.41,68.38,61.51,146;1;0;0,words,25,-1,1,27.03,0,1.51,false,false,french,none,normal,false,false,false,,1730208660000
6720e37550538de2c2612b31,,70.8,97.28,70.8,69.08,143;0;0;0,words,25,-1,0,24.24,0,0,false,false,french,none,normal,false,false,false,,1730208629000
6720e35d50538de2c2612962,,62.46,94.84,62.46,62.83,146;0;0;0,words,25,-1,0,28.05,0,0,false,false,french,none,normal,false,false,false,,1730208605000
6720e33d50538de2c2612746,,58.93,94.77,58.93,61.02,144;0;0;0,words,25,-1,0,29.32,0,0,false,false,french,none,normal,false,false,false,,1730208573000
6720e31f50538de2c2612532,,60.47,95.09,60.47,57.94,154;0;0;0,words,25,-1,0,30.56,0,0,false,false,french,none,normal,false,false,false,,1730208543000
6720da4950538de2c2608e02,,61.81,97.24,61.81,72.13,139;0;0;0,words,25,-1,2,26.99,0,1.93,false,false,french,none,normal,false,false,false,,1730206281000
6720c49f50538de2c25f67a6,,68.33,95.51,68.33,71.44,170;0;0;0,words,25,-1,0,29.86,0,0,false,false,french,none,normal,false,false,false,,1730200735000
6720c46d50538de2c25f6577,,73.35,99.32,73.35,64.28,147;0;0;0,words,25,-1,2,24.05,0,5.18,false,false,french,none,normal,false,false,false,,1730200685000
6720be6e50538de2c25f2160,,67.45,97.73,67.45,65.75,129;0;0;0,words,25,-1,0,22.95,0,0,false,false,french,none,normal,false,false,false,,1730199150000
6720be5450538de2c25f2059,,65.59,99.26,65.59,66.97,134;0;0;0,words,25,-1,3,24.52,0,16.14,false,false,french,none,normal,false,false,false,,1730199124000
6720be1b50538de2c25f1e1f,,67.97,93.57,70.59,62.46,156;2;0;0,words,25,-1,2,27.54,1,7.82,false,false,french,none,normal,false,false,false,,1730199067000
671e88d050538de2c2470b74,,66.05,98.66,66.05,75.98,147;0;0;0,words,25,-1,1,26.71,0,0.74,false,false,french,none,normal,false,false,false,,1730054352000
671e88ab50538de2c2470a06,,59.75,94.44,59.75,56.11,151;0;0;0,words,25,-1,1,30.33,1,7.81,false,false,french,none,normal,false,false,false,,1730054315000
671e883650538de2c247059e,,58.66,92.36,58.66,67.4,142;0;0;0,words,25,-1,3,29.05,0,18.23,false,false,french,none,normal,false,false,false,,1730054198000
671e880050538de2c2470354,,57.66,96.55,57.66,58.22,138;0;0;0,words,25,-1,6,28.72,0,61.9,false,false,french,none,normal,false,false,false,,1730054144000
671e879350538de2c246fefc,,64.67,96.23,64.67,63.65,151;0;0;0,words,25,-1,0,28.02,0,0,false,false,french,none,normal,false,false,false,,1730054035000
671e877350538de2c246fde7,,64.46,96.64,64.46,69.49,144;0;0;0,words,25,-1,0,26.81,0,0,false,false,french,none,normal,false,false,false,,1730054003000
671e875650538de2c246fcd7,,56.58,93.66,56.58,56.36,133;0;0;0,words,25,-1,4,28.21,0,27.16,false,false,french,none,normal,false,false,false,,1730053974000
671e86ea50538de2c246f8c6,,63.66,98.64,63.66,65.25,145;0;0;0,words,25,-1,0,27.33,0,0,false,false,french,none,normal,false,false,false,,1730053866000
671e86c950538de2c246f78e,,73.95,100,73.95,71.95,144;0;0;0,words,25,-1,3,23.37,0,5.59,false,false,french,none,normal,false,false,false,,1730053833000
671e868250538de2c246f4c3,,50.72,92.91,50.72,53.96,131;0;0;0,words,25,-1,2,30.99,1,3.46,false,false,french,none,normal,false,false,false,,1730053762000
671e85fc50538de2c246eeb5,,55.2,92,55.2,56.08,159;0;0;0,words,25,-1,0,34.57,0,0,false,false,french,none,normal,false,false,false,,1730053628000
671e85d150538de2c246ece5,,64.88,99.24,64.88,60.6,129;0;0;0,words,25,-1,2,23.86,0,12.08,false,false,french,none,normal,false,false,false,,1730053585000
671e85a750538de2c246eaee,,65.09,96.69,65.09,69.09,146;0;0;0,words,25,-1,1,26.91,0,1.46,false,false,french,none,normal,false,false,false,,1730053543000
671e858750538de2c246e976,,62.07,95.6,62.07,61.92,152;0;0;0,words,25,-1,0,29.39,0,0,false,false,french,none,normal,false,false,false,,1730053511000
671e856750538de2c246e7f5,,64.84,97.16,64.84,64.51,137;0;0;0,words,25,-1,6,25.36,0,61.42,false,false,french,none,normal,false,false,false,,1730053479000
671e7a1a50538de2c24670f6,,71.62,98.64,71.62,73.08,145;0;0;0,words,25,-1,0,24.29,0,0,false,false,french,none,normal,false,false,false,,1730050586000
671e79ff50538de2c2466fa5,,69.45,96.13,69.45,67.71,149;0;0;0,words,25,-1,4,25.74,0,14.24,false,false,french,none,normal,false,false,false,,1730050559000
671e79c350538de2c2466d37,,61.76,93.08,64.78,66.36,143;1;0;0,words,25,-1,0,27.79,0,0,false,false,french,none,normal,false,false,false,,1730050499000
671e799f50538de2c2466b9d,,54.04,92.41,57.5,69.12,125;1;0;0,words,25,-1,1,27.76,0,14.93,false,false,french,none,normal,false,false,false,,1730050463000
671e797050538de2c24669be,,63.97,97.84,63.97,69.34,135;0;0;0,words,25,-1,1,25.32,0,4.55,false,false,french,none,normal,false,false,false,,1730050416000
671e794f50538de2c246688f,,68.79,98.58,68.79,63.2,139;0;0;0,words,25,-1,1,24.25,0,2.96,false,false,french,none,normal,false,false,false,,1730050383000
671e793250538de2c2466761,,51.54,92.41,51.54,58.48,145;0;0;0,words,25,-1,1,33.76,0,0.35,false,false,french,none,normal,false,false,false,,1730050354000
671e78e950538de2c246646e,,63.77,94.96,63.77,65.7,132;0;0;0,words,25,-1,1,24.84,0,0.94,false,false,french,none,normal,false,false,false,,1730050281000
671e78cd50538de2c2466343,,69.94,96.93,69.94,69.53,158;0;0;0,words,25,-1,1,27.11,0,14.6,false,false,french,none,normal,false,false,false,,1730050253000
671e78a050538de2c2466165,,64.56,92.44,67.46,70.15,156;2;1;0,words,25,-1,2,29,1,1.98,false,false,french,none,normal,false,false,false,,1730050208000
671e786c50538de2c2465f44,,61.78,93.46,61.78,66.58,143;0;0;0,words,25,-1,2,27.78,0,4.74,false,false,french,none,normal,false,false,false,,1730050156000
671e781250538de2c2465b66,,57.25,93.83,57.25,53.1,151;0;0;0,words,25,-1,0,31.65,0,0,false,false,french,none,normal,false,false,false,,1730050066000
671e77f150538de2c2465a04,,58.68,93.94,58.68,65.01,152;0;0;0,words,25,-1,4,31.08,0,17.31,false,false,french,none,normal,false,false,false,,1730050033000
671e77b450538de2c246579c,,56.18,95.97,56.18,56.97,142;0;0;0,words,25,-1,1,30.33,0,9.73,false,false,french,none,normal,false,false,false,,1730049972000
671e778750538de2c24655ce,,69.14,98.45,69.14,69.46,127;0;0;0,words,25,-1,2,22.04,0,9.64,false,false,french,none,normal,false,false,false,,1730049927000
671e771750538de2c2465156,,62.39,99.29,62.39,69.25,140;0;0;0,words,25,-1,0,26.93,0,0,false,false,french,none,normal,false,false,false,,1730049815000
671e743a50538de2c2463371,,62.01,98.63,62.01,77,143;0;0;0,words,25,-1,2,27.67,0,5.45,false,false,french,none,normal,false,false,false,,1730049082000
671e741150538de2c24631b7,,69.02,95.57,71.35,71.83,148;1;0;0,words,25,-1,0,25.73,0,0,false,false,french,none,normal,false,false,false,,1730049041000
671e73cf50538de2c2462eca,,63.63,98.05,63.63,71.98,151;0;0;0,words,25,-1,1,28.48,0,10.13,false,false,french,none,normal,false,false,false,,1730048975000
671e6fde50538de2c246030a,,60.22,95.8,60.22,67.18,137;0;0;0,words,25,-1,2,27.3,0,17.73,false,false,french,none,normal,false,false,false,,1730047966000
671e6fad50538de2c24600b1,,59.03,96.27,59.03,67.34,129;0;0;0,words,25,-1,2,26.22,0,8.85,false,false,french,none,normal,false,false,false,,1730047917000
671e6f8350538de2c245fee2,,67.41,98.21,67.41,69.56,164;0;0;0,words,25,-1,2,29.19,0,13.24,false,false,french,none,normal,false,false,false,,1730047875000
671e6f5050538de2c245fc57,,60.44,97.37,60.44,66.23,148;0;0;0,words,25,-1,0,29.38,0,0,false,false,french,none,normal,false,false,false,,1730047824000
671e6f3050538de2c245faf6,,60.36,98.14,60.36,61.36,155;0;0;0,words,25,-1,3,30.81,0,44.39,false,false,french,none,normal,false,false,false,,1730047792000
671e6edd50538de2c245f75f,,63.4,97.55,63.4,63.53,157;0;0;0,words,25,-1,0,29.72,0,0,false,false,french,none,normal,false,false,false,,1730047709000
671e6ea650538de2c245f4f2,,68.25,98.77,68.25,80.05,158;0;0;0,words,25,-1,1,27.78,0,13.57,false,false,french,none,normal,false,false,false,,1730047654000
671e6e7950538de2c245f2d0,,58.65,97.95,60.33,49.39,140;1;0;1,words,25,-1,2,28.64,1,6.6,false,false,french,none,normal,false,false,false,,1730047609000
671e6e3250538de2c245ef89,,62.43,96,62.43,67.98,143;0;0;0,words,25,-1,8,27.49,0,34.22,false,false,french,none,normal,false,false,false,,1730047538000
671e6ddf50538de2c245ebc4,,72.74,99.32,72.74,66.57,146;0;0;0,words,25,-1,2,24.08,0,6.36,false,false,french,none,normal,false,false,false,,1730047455000
671e6db250538de2c245e9c5,,57.33,96.69,57.33,61.24,146;0;0;0,words,25,-1,2,30.56,0,3.76,false,false,french,none,normal,false,false,false,,1730047410000
671e6d8450538de2c245e77e,,57.94,98.6,57.94,60.16,138;0;0;0,words,25,-1,1,28.58,0,3,false,false,french,none,normal,false,false,false,,1730047364000
671e6d6150538de2c245e5e4,,58.1,95.8,62.12,64.83,130;1;0;0,words,25,-1,3,26.85,0,23.51,false,false,french,none,normal,false,false,false,,1730047329000
671e6d1250538de2c245e238,,66.27,99.34,66.27,69.09,151;0;0;0,words,25,-1,0,27.34,0,0,false,false,french,none,normal,false,false,false,,1730047250000
671e6cf550538de2c245e0ca,,56.51,93.83,58.79,59.23,149;2;0;0,words,25,-1,7,31.64,0,39.13,false,false,french,none,normal,false,false,false,,1730047221000
671e605e50538de2c2454da2,,61.78,92.45,67.32,69.48,145;8;1;1,words,25,-1,3,28.16,0,25.97,false,false,french,none,normal,false,false,false,,1730043998000
671e5eb650538de2c2453b51,,59.02,90.34,61.33,64.48,128;1;0;0,words,25,-1,2,26.02,0,15.63,false,false,french,none,normal,false,false,false,,1730043574000
671e5e8650538de2c2453939,,59.3,96,61.42,71.25,140;1;0;0,words,25,-1,4,28.33,0,21.69,false,false,french,none,normal,false,false,false,,1730043526000
671e5e4c50538de2c245368f,,47.24,86.84,56.15,61.13,122;9;0;1,words,25,-1,4,30.99,0,25.01,false,false,french,none,normal,false,false,false,,1730043468000
671e5e0950538de2c24533b3,,60.57,94.77,60.57,66.64,145;0;0;0,words,25,-1,0,28.73,0,0,false,false,french,none,normal,false,false,false,,1730043401000
671e51e650538de2c244aa76,,65.88,97.96,65.88,67.87,144;0;0;0,words,25,-1,0,26.23,0,0,false,false,french,none,normal,false,false,false,,1730040294000
671e2e6450538de2c243198d,,50,95.48,50,66.46,148;0;0;0,words,25,-1,1,35.52,0,1.82,false,false,french,none,normal,false,false,false,,1730031204000
671e2e3c50538de2c243181b,,68.65,95.27,68.65,67.98,138;0;0;0,words,25,-1,0,24.12,0,0,false,false,french,none,normal,false,false,false,,1730031164000
671e2d1e50538de2c2430d2c,,57.21,96.58,57.21,52.4,140;0;0;0,words,25,-1,3,29.37,1,14.42,false,false,french,none,normal,false,false,false,,1730030878000
671e2cda50538de2c2430a94,,64.79,97.35,64.79,64.16,147;0;0;0,words,25,-1,0,27.23,1,0,false,false,french,none,normal,false,false,false,,1730030810000
671e2cb850538de2c2430919,,63.62,97.87,63.62,61.25,138;0;0;0,words,25,-1,2,26.03,1,2.7,false,false,french,none,normal,false,false,false,,1730030776000
671e2c9250538de2c24307a2,,69.1,98.66,69.1,68.58,147;0;0;0,words,25,-1,1,25.53,0,5.76,false,false,french,none,normal,false,false,false,,1730030738000
671dee2650538de2c240d6c4,,68.6,100,68.6,70.55,152;0;0;0,words,25,-1,1,26.59,0,5.34,false,false,french,none,normal,false,false,false,,1730014758000
671dedfe50538de2c240d560,,69.6,99.2,69.6,73.26,124;0;0;0,words,25,-1,0,21.38,0,0,false,false,french,none,normal,false,false,false,,1730014718000
671de98a50538de2c240b138,,57.08,97.67,57.08,53.25,166;0;0;0,words,25,-1,0,34.9,2,0,false,false,french,none,normal,false,false,false,,1730013578000
671de96050538de2c240afde,,55.78,97.83,57.45,58.45,133;1;0;0,words,25,-1,1,28.61,0,2.48,false,false,french,none,normal,false,false,false,,1730013536000
671de92450538de2c240adeb,,59.63,95.51,63.39,68.18,143;2;0;0,words,25,-1,0,28.78,0,0,false,false,french,none,normal,false,false,false,,1730013476000
671de90550538de2c240acdd,,59.69,97.22,59.69,65.94,140;0;0;0,words,25,-1,4,28.15,0,29.05,false,false,french,none,normal,false,false,false,,1730013445000
671de83f50538de2c240a5e4,,55.06,91.72,57.83,61.52,139;2;0;1,words,25,-1,0,30.3,0,0,false,false,french,none,normal,false,false,false,,1730013247000
671de81f50538de2c240a4ea,,57.07,94.3,57.07,57.39,148;0;0;0,words,25,-1,3,31.12,1,22.25,false,false,french,none,normal,false,false,false,,1730013215000
671de7d150538de2c240a24d,,76.21,100,76.21,73.99,142;0;0;0,words,25,-1,3,22.36,0,44.4,false,false,french,none,normal,false,false,false,,1730013137000
671de77e50538de2c2409fc4,,59.68,94.9,62.52,59.98,147;4;0;1,words,25,-1,5,29.56,0,27.53,false,false,french,none,normal,false,false,false,,1730013054000
671de72450538de2c2409cd9,,58.87,96.05,62.66,65.69,140;3;0;0,words,25,-1,0,28.54,1,0,false,false,french,none,normal,false,false,false,,1730012964000
671de6ef50538de2c2409b3e,,59.84,97.16,59.84,66.24,137;0;0;0,words,25,-1,3,27.47,1,15.48,false,false,french,none,normal,false,false,false,,1730012911000
671de6bc50538de2c2409999,,51.76,93.59,54.3,60.42,143;3;1;0,words,25,-1,4,33.15,0,11.43,false,false,french,none,normal,false,false,false,,1730012860000
671de67550538de2c2409759,,69.37,99.24,69.37,66.28,130;0;0;0,words,25,-1,0,22.49,0,0,false,false,french,none,normal,false,false,false,,1730012789000
671d403250538de2c23c28f5,,61.69,98.62,61.69,74.93,143;0;0;0,words,25,-1,0,27.81,0,0,false,false,french,none,normal,false,false,false,,1729970226000
671d3fff50538de2c23c276e,,57.8,91.72,62.25,63.45,130;4;1;0,words,25,-1,0,26.99,0,0,false,false,french,none,normal,false,false,false,,1729970175000
671d3f4050538de2c23c20ac,,65.54,94.89,73.6,76.53,122;4;1;0,words,25,-1,0,22.34,0,0,false,false,french,none,normal,false,false,false,,1729969984000
671d3f1f50538de2c23c1f6a,,67.04,99.36,67.04,68.9,156;0;0;0,words,25,-1,4,27.93,0,28.29,false,false,french,none,normal,false,false,false,,1729969951000
671d3eca50538de2c23c1c3f,,66.77,99.3,66.77,73.5,141;0;0;0,words,25,-1,1,25.34,0,1.92,false,false,french,none,normal,false,false,false,,1729969866000
671d3e8a50538de2c23c19df,,69.1,98.13,71.34,71.63,154;1;0;0,words,25,-1,7,26.74,0,54.17,false,false,french,none,normal,false,false,false,,1729969801000
671d3e0f50538de2c23c1535,,63.78,98.06,63.78,66.5,152;0;0;0,words,25,-1,6,28.6,0,19.53,false,false,french,none,normal,false,false,false,,1729969679000
